id,v1,v2,v3,v4,v5,price,v6,v7,v8,zipcode,made_purchase,income,population
50536,2,2,1,0,3,219,0,1,8,91367,1,43265,40506
56618,2,2,1,6,0,505,0,1,7,94122,0,41196,57369
22455,1,2,1,0,3,172,0,1,8,90029,1,18428,40208
35508,2,2,1,0,2,163,0,1,6,95209,0,26121,41221
22565,2,1,1,6,3,136,7,2,7,98033,0,58696,32502
31625,2,1,1,0,3,116,0,5,10,91978,0,29274,9276
44350,2,1,1,7,4,151,0,2,7,98052,1,51582,59822
26348,2,2,1,0,3,200,0,1,3,97230,0,22524,40197
57064,1,2,1,0,3,211,0,1,9,95205,0,12489,35831
48628,2,2,1,7,3,141,8,1,10,98004,0,66689,30072
5906,2,2,1,0,2,144,0,1,7,95111,0,19067,59521
55063,2,1,1,0,4,130,0,1,8,93535,0,16269,73606
38863,2,2,2,2,9,180,8,5,8,98002,1,21418,33281
52604,2,2,1,0,3,167,0,1,6,90650,0,19449,105940
42699,1,2,1,0,3,62,0,1,7,94610,0,57078,29978
929,2,-1,1,0,4,200,0,1,8,98258,0,30915,31339
34875,2,2,1,0,4,97,0,1,10,94401,1,32902,36691
47538,1,2,1,2,3,290,0,2,8,97305,1,18806,38466
49523,2,2,1,0,4,200,0,1,4,94041,0,59394,13219
6229,1,1,1,0,4,124,0,1,8,91801,1,25627,54176
41682,2,2,1,0,3,122,0,1,4,92618,1,48602,18617
46765,1,2,2,6,6,227,4,1,8,98125,0,35772,36644
18792,2,-1,1,0,2,200,0,1,8,95355,0,25854,59111
33702,2,2,1,6,0,382,0,1,7,95050,0,34522,37057
27486,2,1,1,0,2,138,0,1,8,93534,0,17811,39563
59192,1,2,1,2,2,191,0,1,2,98531,0,21113,23889
29675,1,3,1,0,8,95,0,1,6,95035,0,33711,68178
34073,2,2,1,6,0,36,0,1,8,94107,0,71298,27856
22820,1,2,1,0,2,537,0,3,4,90019,1,25568,65408
33824,2,2,1,6,0,314,0,1,4,94513,0,33521,55488
34699,2,2,1,0,3,212,0,1,3,95035,0,33711,68178
34526,2,1,3,1,4,98,0,1,8,92563,1,26284,56252
30088,1,2,1,0,4,176,0,1,7,94118,0,56817,40292
29491,1,1,1,0,4,150,0,1,5,91326,0,42685,35900
18829,2,2,1,0,2,484,0,1,7,91770,0,18311,62489
16478,2,2,3,0,4,108,0,1,8,95117,1,29481,32277
10158,2,2,3,1,2,352,0,1,3,97038,0,23935,15085
29306,1,2,1,0,4,396,0,3,8,90805,1,16863,92991
7066,2,2,1,0,2,98,0,1,6,95351,0,12954,47534
28176,2,2,1,7,3,176,4,5,2,97209,1,51124,14698
34621,2,3,2,2,8,200,0,1,8,98310,0,25246,19220
5352,2,1,1,0,5,180,0,1,10,91325,0,30570,33121
22991,2,1,1,0,3,97,0,1,8,93422,0,31633,31349
43504,1,1,1,4,2,129,7,2,4,97015,1,27314,20872
34330,1,1,2,6,5,106,7,5,7,97215,0,37632,16158
59502,2,2,1,0,4,155,0,1,7,94710,1,34770,6478
43267,1,2,1,0,2,132,0,1,4,90250,1,21018,93994
46539,1,2,1,0,2,88,0,3,7,95624,0,29126,62335
9473,2,1,1,0,3,153,0,1,4,90404,0,37653,20807
25556,1,2,2,7,3,134,8,1,7,97217,0,28829,31929
51953,2,2,1,0,6,152,0,1,10,92808,1,47490,20495
16635,2,2,1,0,2,198,0,1,3,91711,0,37047,36011
26885,2,2,1,0,4,196,0,1,6,90746,0,28653,26276
6318,1,2,1,0,3,132,0,1,8,94607,0,24142,25107
58444,1,3,1,0,8,221,0,1,1,95965,0,17226,20130
35485,2,2,1,6,0,36,0,1,8,94804,0,23996,39995
7867,2,2,1,0,3,92,0,1,8,95988,1,28221,8937
41974,2,2,1,4,4,200,0,1,3,98144,0,37648,26429
31328,2,1,1,0,7,200,0,1,5,90292,0,75095,21536
55547,2,2,1,0,2,514,0,1,7,94509,0,22690,62651
33148,2,1,2,6,3,124,8,5,4,98043,0,28475,20195
7716,1,2,1,0,2,109,0,1,3,95819,0,44420,17705
33300,2,3,1,0,3,110,0,1,7,94612,0,28528,13816
40596,2,2,1,6,0,34,0,1,8,95054,0,43543,24408
45735,1,2,1,0,4,164,0,1,7,92704,1,16929,87208
15647,1,2,1,0,2,276,0,1,9,91746,0,16932,28869
14596,1,-1,1,0,6,200,0,1,9,95823,0,16192,74154
374,1,2,1,0,3,136,0,1,5,95301,0,20895,37593
33495,1,2,3,6,4,185,4,2,7,97038,0,23935,15085
26855,2,2,1,0,4,69,0,1,7,92404,1,14361,61918
19401,1,2,1,0,3,272,0,2,8,90044,1,12932,87590
6966,1,3,1,1,4,200,0,1,3,97233,0,16763,39849
35726,2,2,1,0,4,200,0,1,6,92054,0,25551,42751
52842,2,2,1,0,3,163,0,3,2,90049,1,93796,35310
33474,1,2,1,0,6,75,0,2,7,90305,1,33589,14814
9427,2,1,1,0,3,138,0,1,4,94541,0,24755,61311
32267,2,1,1,0,4,130,0,1,5,95134,0,51672,15517
24174,2,2,2,6,3,100,6,5,7,98122,1,43230,32722
49933,1,2,2,6,3,222,0,2,10,97201,0,52213,15133
3778,2,3,1,0,2,420,0,1,8,90805,1,16863,92991
52469,2,1,1,0,4,194,0,5,8,92651,0,76705,23559
25581,2,2,1,0,3,130,0,1,9,93657,0,18992,35768
45813,2,1,1,0,4,125,0,1,9,93003,0,33201,50446
37673,2,2,1,0,3,96,0,1,8,94122,0,41196,57369
48979,2,2,2,7,3,208,0,3,8,97215,1,37632,16158
43959,2,2,1,0,3,180,0,1,7,91345,1,22802,18254
6595,2,3,3,4,4,226,4,2,7,99205,0,21848,42064
29742,2,-1,1,0,6,200,0,1,5,97701,0,31259,58602
19823,2,2,1,4,2,256,4,2,8,97201,1,52213,15133
2249,2,2,1,6,0,34,0,1,8,91355,0,41681,32282
58467,2,2,1,0,5,126,0,1,5,90405,1,53431,28560
29117,2,2,1,0,3,142,0,2,7,94954,1,33411,36785
45835,2,2,1,0,4,117,0,1,3,94124,1,21890,35309
40797,2,2,1,0,3,213,0,1,2,94112,0,25842,82726
53007,2,2,1,0,8,200,0,1,8,94945,0,44454,18107
2091,2,2,1,0,3,68,0,2,9,95014,0,53549,61521
36629,1,3,1,0,5,81,0,1,3,95112,0,26241,55481
1455,1,1,1,0,4,60,0,1,4,94158,0,62385,5219
58501,2,2,1,0,2,257,0,1,8,91367,0,43265,40506
58211,1,2,1,6,6,129,8,4,7,97211,1,29956,32376
38374,2,2,1,0,3,196,0,1,8,92128,0,44129,49332
48640,2,2,1,6,0,36,0,1,8,93311,0,34121,42591
53163,2,2,3,2,2,204,4,2,2,97525,1,22698,4419
20295,2,1,1,0,2,674,0,1,4,94117,0,58310,41568
20277,1,2,1,0,3,200,0,1,8,91801,0,25627,54176
18343,2,2,1,0,3,396,0,1,4,94040,0,54558,33852
29555,2,2,1,0,3,153,0,1,6,90249,0,23951,26800
26324,2,2,1,0,2,226,0,1,7,94538,0,34237,61784
28425,1,1,1,0,4,92,0,3,2,94080,1,31603,65200
41929,1,1,1,0,6,173,0,1,7,94109,0,58033,55519
59583,2,2,1,0,5,81,0,1,7,91030,0,47043,25747
3413,2,2,1,0,3,211,0,1,1,94109,0,58033,55519
45896,2,2,1,6,0,99,0,1,4,97229,0,44657,59983
29678,2,2,1,0,4,162,0,2,8,92107,1,40626,26535
49958,2,2,1,6,0,339,0,1,8,95050,0,34522,37057
50989,2,1,3,0,0,103,0,1,7,94030,0,42042,21867
52141,2,3,1,0,3,115,0,2,9,90046,0,54707,50499
27091,2,2,1,0,3,131,0,1,7,94066,0,35342,41636
13773,2,1,3,0,0,122,0,1,8,94115,0,67897,33782
1378,1,1,1,4,0,173,0,2,8,98188,0,22554,23478
59077,2,1,1,4,5,127,6,4,9,97116,0,23408,24816
52250,2,1,1,0,3,127,0,2,4,94608,0,36714,26288
11190,2,2,2,2,2,235,3,3,8,97386,0,19473,14236
25207,1,1,3,0,0,74,0,1,8,94707,0,70264,12324
36570,1,3,1,0,6,132,0,5,8,95608,1,34695,60255
23961,2,2,1,7,6,90,8,3,8,97228,1,36258,38080
24131,1,1,1,0,2,233,0,1,3,92543,0,14425,34406
7064,2,2,3,0,4,61,0,1,3,92324,1,16227,57326
19843,2,3,1,0,5,151,0,1,2,90403,1,59165,24864
2689,2,2,1,0,3,85,0,2,7,94607,1,24142,25107
3037,2,2,1,0,3,200,0,1,3,91767,0,18158,48768
23001,2,2,1,0,2,278,0,1,10,92139,0,20504,36594
32568,2,3,2,7,6,61,8,5,7,98203,0,28428,35378
59257,1,2,1,0,3,158,0,1,3,95050,0,34522,37057
17000,2,3,1,0,4,214,0,1,7,94538,0,34237,61784
10016,2,2,1,0,4,257,0,1,7,91403,0,56485,23672
8867,2,2,1,4,2,181,5,1,2,98506,0,32687,17503
40537,2,2,1,0,5,128,0,1,6,90403,1,59165,24864
5055,2,2,1,0,3,73,0,1,7,95134,0,51672,15517
43284,2,2,1,0,3,162,0,1,8,94122,0,41196,57369
54806,2,2,1,0,2,154,0,1,8,92503,0,19453,90989
35688,2,1,1,7,5,207,8,1,4,98101,0,61716,10643
50184,2,1,1,0,5,162,0,1,6,95121,0,26585,37699
31369,2,1,2,2,5,225,6,1,8,98031,0,25080,35936
31365,1,1,1,0,4,94,0,1,3,94938,0,36383,907
12173,2,2,1,0,2,423,0,3,2,91331,0,14095,100535
24367,2,2,3,6,4,224,7,4,4,97217,0,28829,31929
43628,1,3,1,4,4,239,4,3,8,97470,0,20885,19972
42124,1,2,1,0,3,164,0,1,9,94002,0,53517,26483
29278,2,1,1,0,6,106,0,1,8,94531,0,27713,41700
47968,2,2,1,0,4,204,0,5,8,91201,1,24719,23272
43622,2,2,1,0,3,94,0,1,8,94122,0,41196,57369
18192,2,1,3,0,0,60,0,1,8,95051,0,43487,53152
51860,2,2,1,0,5,136,0,1,8,91423,0,54682,31466
22865,1,2,1,4,2,227,4,5,7,97209,1,51124,14698
56404,1,2,1,2,3,142,3,1,4,98087,0,27672,31120
44922,1,2,1,2,3,429,4,1,8,97236,0,20016,37033
37360,1,2,1,0,6,200,0,1,6,94565,0,22373,86204
33610,2,2,1,0,2,173,0,1,8,94301,0,97144,16420
32913,2,1,1,0,5,106,0,1,6,90706,0,20397,76989
11644,1,1,1,0,6,121,0,1,9,92008,0,38143,26536
11291,1,2,1,0,2,354,0,1,7,91335,0,20674,76616
41936,2,2,1,4,3,101,7,2,5,97503,0,17855,10890
24709,2,1,1,0,3,183,0,1,8,95608,0,34695,60255
23508,2,2,1,0,4,170,0,1,8,94306,0,61704,27236
46475,2,1,1,0,5,123,0,1,3,94116,0,41533,45157
21632,1,3,1,0,3,127,0,1,10,91775,0,35340,25363
28772,1,3,1,0,5,223,0,1,8,94603,0,16285,32977
40430,2,2,1,0,2,167,0,1,10,92801,0,18703,62859
22731,2,2,1,2,2,205,6,2,9,98007,0,38335,24926
52367,2,1,1,0,5,282,0,1,8,90272,0,110892,22779
3804,2,2,1,0,7,159,0,1,8,92020,0,22078,57747
31754,2,3,1,0,5,206,0,2,8,90039,1,39001,27049
58116,2,2,1,6,0,416,0,1,4,90066,0,39987,59031
42959,2,1,1,0,4,115,0,1,7,94024,0,85227,22349
5745,2,2,1,0,3,268,0,1,3,91206,1,31241,33014
8772,2,1,1,0,4,176,0,1,6,90026,0,24415,68726
34264,1,2,1,0,3,240,0,1,4,90058,1,8914,2980
49058,2,2,1,0,4,200,0,1,7,90046,0,54707,50499
14877,1,2,1,0,2,344,0,1,7,94601,0,16215,49279
36077,2,1,1,0,5,96,0,1,5,95008,0,44023,45187
20440,2,2,1,0,4,223,0,1,7,91384,0,29009,29189
25500,1,1,1,2,5,119,0,1,3,98321,0,28655,14051
42808,2,1,1,0,4,106,0,5,7,94536,1,37039,69921
169,1,1,1,0,3,116,0,1,9,92867,0,31056,44148
19366,2,2,1,0,3,154,0,1,7,90027,1,37227,45942
27128,2,-1,1,0,6,200,0,1,8,95336,0,22521,45015
20783,2,2,3,0,5,137,0,1,7,92105,1,14636,68469
17650,2,1,1,6,3,133,0,4,8,97202,0,34123,39229
46177,2,-1,3,0,0,200,0,1,8,94803,0,36846,26124
45462,2,2,1,6,0,34,0,1,8,94114,0,79583,31397
29365,2,1,1,0,4,138,0,1,7,94123,1,94338,24500
15163,1,2,1,0,6,122,0,5,4,94131,1,62735,26908
59384,2,2,1,0,2,166,0,1,8,90266,0,81090,35324
4483,2,1,1,0,3,68,0,5,7,94612,1,28528,13816
25887,2,2,1,6,0,146,0,1,8,98208,0,29918,52683
12030,2,2,3,0,0,290,0,1,8,95054,0,43543,24408
10558,1,1,1,0,3,200,0,1,9,93257,0,16371,76470
46052,1,2,1,1,7,315,0,1,3,97220,0,23279,28847
47850,2,1,1,0,4,120,0,2,7,94587,1,29685,70687
8237,1,3,1,0,7,200,0,1,8,94401,0,32902,36691
52000,1,2,1,6,3,142,8,1,4,98125,0,35772,36644
51943,2,1,1,0,8,82,0,5,9,94565,0,22373,86204
232,2,-1,1,0,2,200,0,1,6,97113,0,19896,14262
18419,1,2,1,0,2,266,0,2,8,94401,1,32902,36691
6473,1,2,1,0,5,69,0,5,2,95070,0,76429,30923
19984,2,2,1,0,2,244,0,1,7,90802,1,32208,39297
26912,2,1,1,0,4,124,0,1,2,91201,0,24719,23272
59394,2,2,3,0,6,80,0,1,3,93109,0,53318,10443
6740,2,2,1,0,3,96,0,1,8,94122,0,41196,57369
27834,2,2,1,0,6,126,0,5,8,92831,0,27889,34970
5870,2,1,1,0,3,113,0,1,7,92126,0,30040,77860
17078,2,2,1,0,4,88,0,1,4,90094,0,72234,5852
51436,2,1,1,0,5,200,0,1,8,92563,0,26284,56252
31475,2,3,1,0,5,133,0,2,9,92584,1,25341,45510
45711,1,1,1,0,4,88,0,1,3,95119,0,36007,10291
12716,2,2,1,6,2,212,0,1,8,94103,0,40126,23907
30303,2,1,1,0,3,109,0,1,7,94133,0,45147,27970
13224,2,2,1,0,2,186,0,1,8,90066,0,39987,59031
54787,2,2,1,6,0,36,0,1,8,94086,0,47097,45775
16813,2,1,2,4,4,78,7,3,4,97211,0,29956,32376
53175,1,3,1,6,4,81,8,3,9,97215,1,37632,16158
4809,2,2,1,0,6,80,0,1,2,94610,1,57078,29978
13084,2,1,1,0,3,80,0,1,7,94401,0,32902,36691
38108,2,1,1,0,3,201,0,3,7,95210,0,15088,40180
26915,1,2,1,0,2,228,0,3,7,90006,1,13139,59498
35778,2,2,1,0,3,69,0,1,2,92040,0,27903,41214
36279,1,2,1,6,0,80,0,4,8,97239,0,52994,15530
48616,1,2,1,6,4,190,0,1,7,98118,0,27140,43618
24833,1,2,1,0,8,126,0,1,8,92069,1,21881,46492
23888,1,2,1,3,3,316,3,1,3,98106,0,27922,23855
47055,2,1,1,0,4,110,0,1,3,95122,0,16143,55438
40634,2,3,1,0,4,121,0,1,8,93103,1,34673,20607
56335,2,2,1,6,0,35,0,1,8,95124,0,45127,47446
16454,2,2,1,6,0,34,0,1,8,91403,0,56485,23672
45743,2,1,1,6,5,84,6,1,8,98011,0,37695,30069
38100,2,2,1,0,3,178,0,1,8,91303,1,20550,26744
35615,2,1,1,0,4,138,0,1,4,94123,0,94338,24500
48332,2,2,3,0,3,275,0,1,8,94109,1,58033,55519
51802,2,1,1,0,7,74,0,3,7,91344,1,30945,52892
11633,2,2,3,0,0,388,0,1,8,90201,0,11699,101932
11135,2,2,1,0,2,215,0,1,2,94114,1,79583,31397
16384,2,1,1,0,4,106,0,3,6,95691,0,27489,35485
23571,2,2,3,0,4,149,0,1,3,91744,0,15724,84674
26730,2,1,1,0,3,200,0,1,9,95134,0,51672,15517
28081,2,2,1,0,6,168,0,1,10,90220,0,14945,49810
25576,2,1,1,0,5,121,0,1,8,95316,0,29058,6820
45014,2,2,1,0,3,226,0,1,7,94704,0,20430,24906
6305,2,2,1,0,3,278,0,2,9,94538,1,34237,61784
969,2,1,1,0,6,141,0,5,2,91436,0,75744,14147
59309,1,1,2,7,5,81,5,3,8,97058,1,23186,20274
28385,2,2,1,6,0,526,0,1,1,94605,0,27024,42639
20339,2,1,1,0,5,158,0,1,8,91016,0,31749,41985
24162,2,1,1,0,6,114,0,5,8,94565,0,22373,86204
31535,2,1,1,0,4,92,0,1,7,91107,0,45308,32415
35488,1,2,1,0,3,70,0,2,7,94608,1,36714,26288
9797,1,2,1,0,3,83,0,1,7,93710,1,20243,32701
31074,2,1,3,5,3,237,0,1,4,98023,0,29629,48964
49243,2,2,1,0,2,244,0,1,7,94116,0,41533,45157
25696,2,2,2,6,3,216,7,1,7,98101,0,61716,10643
45139,1,1,1,0,3,169,0,1,7,94015,1,30658,61591
58053,2,2,1,0,3,200,0,1,8,92008,0,38143,26536
58628,2,2,1,6,2,90,7,5,10,98103,0,47853,47019
51541,2,2,1,4,3,232,3,1,10,98503,0,27508,35316
25828,2,2,1,6,4,148,7,5,7,97213,0,33436,30186
15687,2,2,1,0,3,223,0,1,4,94401,1,32902,36691
26377,2,1,1,6,4,120,0,1,8,98052,0,51582,59822
17281,1,2,1,0,3,267,0,1,4,91604,1,67802,28468
40401,1,2,1,6,2,200,0,2,4,97701,0,31259,58602
49945,2,2,1,7,3,200,0,1,6,98104,0,29533,12871
29617,1,2,1,0,2,90,0,1,7,94566,0,51910,41638
44804,2,1,1,6,4,92,4,3,3,98383,1,33808,20479
15203,2,1,1,0,5,200,0,1,8,95678,0,29453,42606
12757,1,1,1,5,3,105,7,5,4,97202,1,34123,39229
23559,2,2,1,2,2,423,0,1,3,97045,0,29103,51040
2183,2,2,1,0,2,75,0,1,8,94080,0,31603,65200
931,1,2,1,4,2,238,3,1,3,98178,1,27481,24844
11508,1,1,2,4,8,143,7,1,3,97030,0,21664,37723
19844,2,2,1,6,0,477,0,1,4,94502,0,56096,13179
33687,2,1,1,0,6,94,0,5,8,91401,1,25395,39466
46455,2,2,1,0,2,343,0,1,7,94806,1,22112,59720
35492,2,1,1,0,3,200,0,1,8,93720,0,35391,46300
12887,2,2,3,0,2,373,0,1,8,90027,1,37227,45942
55281,1,2,1,3,6,136,5,1,9,99216,0,23136,23571
31123,1,2,3,0,4,128,0,1,3,93230,0,22670,65927
46826,2,2,1,0,3,133,0,1,8,94102,1,30693,25881
12323,2,-1,1,0,3,200,0,1,8,96003,0,24128,44405
51988,2,2,1,0,2,368,0,1,7,94582,0,53277,38928
37622,2,2,1,0,3,170,0,1,8,94122,0,41196,57369
55933,1,3,2,6,5,186,0,3,8,97203,1,21342,31895
13058,1,1,1,0,6,98,0,1,5,92707,0,16685,60288
32171,1,2,3,4,2,166,4,2,9,97405,1,33708,44220
19209,2,1,1,6,3,100,6,1,9,98837,0,22142,40819
8822,2,2,1,6,3,108,0,5,10,98119,0,54053,22360
10440,2,2,1,0,3,135,0,1,7,94117,1,58310,41568
15375,1,2,3,5,2,379,3,1,6,97236,0,20016,37033
27362,2,2,1,6,0,296,0,1,4,94903,0,48387,30411
14126,1,3,1,2,5,102,5,1,9,98056,0,35346,33492
48883,1,1,1,0,6,76,0,1,3,94501,0,38185,61639
1119,2,1,1,0,4,96,0,1,10,94015,0,30658,61591
24178,1,2,1,0,6,115,0,2,8,92115,1,21011,61084
7576,2,1,1,0,9,200,0,1,3,98223,0,28610,40833
8335,2,2,2,5,2,201,5,1,4,98402,1,26353,6848
5358,2,3,1,4,5,126,4,5,3,97068,0,42670,28747
6276,2,2,1,0,8,156,0,1,8,92503,0,19453,90989
48053,2,2,1,2,3,216,0,1,8,90005,1,18210,39548
49314,2,2,1,0,3,155,0,1,7,92604,0,39413,27942
12165,2,2,3,1,3,182,0,1,8,97128,0,22340,36250
9574,2,3,1,0,8,86,0,1,8,94110,0,46951,72128
57660,1,2,1,0,2,314,0,2,8,94547,1,36802,24454
37855,2,1,1,7,3,133,7,3,4,98052,0,51582,59822
53472,2,2,1,7,3,233,6,1,8,98101,0,61716,10643
50595,2,1,1,0,4,95,0,1,7,94566,0,51910,41638
16842,1,2,1,0,5,68,0,2,3,92672,1,42606,35224
26944,1,2,1,0,4,150,0,5,8,92065,1,29903,37299
25204,2,2,1,2,4,159,5,1,9,97701,0,31259,58602
36182,1,2,1,0,3,124,0,1,2,95678,0,29453,42606
29780,2,2,1,0,6,80,0,1,9,92506,1,37286,44704
27413,1,1,1,0,4,142,0,1,7,95825,0,25381,31505
34558,1,2,1,0,2,200,0,1,3,92394,0,14394,35027
38256,1,3,1,0,6,132,0,1,4,95476,0,40040,38800
31508,2,-1,1,5,2,200,0,1,9,98042,0,35067,43666
3728,1,2,1,0,6,110,0,1,3,93105,0,50397,24379
5901,2,2,1,0,4,200,0,1,8,97355,0,21555,28234
30009,1,2,1,4,2,156,5,3,7,97214,0,36227,24072
9296,2,2,3,0,5,124,0,1,3,94706,1,40880,19918
7558,1,3,1,2,8,180,8,1,9,98611,0,25736,10402
33365,2,1,1,0,3,345,0,1,3,95126,0,39987,33711
33779,2,2,1,0,3,158,0,1,7,91702,0,17642,60036
50128,2,2,1,0,2,104,0,1,9,95051,0,43487,53152
55890,2,1,1,0,3,96,0,5,9,90042,1,22288,60623
55523,2,1,1,0,7,68,0,1,8,95765,1,34305,35914
6559,2,2,1,0,5,131,0,1,7,93101,0,27139,32523
32190,1,2,1,0,2,302,0,1,4,91780,0,27275,34890
56875,2,1,1,0,2,185,0,3,4,94578,1,23200,39225
52580,2,2,3,0,0,192,0,1,3,91326,0,42685,35900
29971,2,-1,3,0,0,200,0,1,8,94107,0,71298,27856
15222,2,2,1,3,3,181,5,1,4,99223,1,37106,29918
47073,2,1,1,0,3,173,0,1,8,91411,1,24510,24546
49466,2,2,1,0,6,200,0,1,8,94123,0,94338,24500
30962,2,1,1,0,5,111,0,1,9,94301,0,97144,16420
55417,2,1,2,3,5,119,5,1,8,98499,0,23138,29829
29456,2,2,1,6,0,482,0,1,4,94014,0,26459,47818
36590,2,2,1,6,0,396,0,1,4,94041,0,59394,13219
18382,2,-1,1,0,4,200,0,1,8,92555,0,22901,39748
49468,1,3,1,0,4,182,0,1,7,91331,1,14095,100535
7582,2,2,1,6,0,34,0,1,8,94107,0,71298,27856
39813,1,1,1,6,4,126,4,1,10,98221,0,33694,20305
33421,2,2,1,0,7,70,0,1,5,92101,0,46294,35914
45925,2,2,1,0,3,152,0,1,4,95050,0,34522,37057
9334,2,2,1,0,3,135,0,1,8,95116,0,17323,51010
4826,2,2,1,6,0,374,0,1,7,90732,0,40282,19651
30989,2,2,1,0,2,180,0,1,4,94117,0,58310,41568
11462,2,2,1,0,4,176,0,1,8,94132,1,31418,31080
29220,1,2,1,0,2,207,0,5,4,90007,0,11049,43173
37157,2,2,1,0,2,148,0,1,10,91786,0,23292,51381
732,1,2,1,0,3,145,0,1,7,94114,0,79583,31397
27014,2,2,3,0,4,143,0,1,8,94704,1,20430,24906
56550,2,1,1,0,6,200,0,1,7,92614,0,41920,25131
12073,2,2,1,0,4,118,0,2,4,94115,0,67897,33782
53277,2,1,1,0,3,135,0,1,3,94404,0,53920,34431
24289,2,2,1,6,0,36,0,1,8,94086,0,47097,45775
45332,2,3,1,0,4,82,0,1,9,95628,0,38075,40921
10693,2,2,1,4,3,266,3,3,7,97214,1,36227,24072
46332,2,2,1,0,2,756,0,1,3,90011,0,9505,100882
33107,2,1,1,0,3,161,0,1,4,94578,0,23200,39225
14930,1,2,1,0,3,112,0,1,8,90031,0,14522,40052
22222,2,1,2,4,5,142,8,1,8,98208,0,29918,52683
44786,1,1,1,0,3,128,0,1,5,92411,1,11215,25822
5290,1,2,1,0,4,152,0,1,8,94132,1,31418,31080
154,1,2,1,4,4,382,3,2,3,98003,0,23884,45131
10612,2,1,2,4,8,156,6,1,8,98059,0,39209,37181
33841,1,1,1,0,7,154,0,1,8,95815,0,16320,25627
49656,2,2,1,0,3,574,0,1,10,91203,0,22756,13213
30016,2,2,1,0,2,119,0,1,9,93021,0,35680,35847
20696,1,2,2,2,3,115,0,2,7,98225,0,22118,46251
54502,2,2,1,0,3,201,0,5,7,91201,1,24719,23272
16880,2,2,3,0,3,148,0,1,8,94109,1,58033,55519
3750,2,2,1,4,3,374,4,2,10,98119,0,54053,22360
46402,1,2,3,0,4,128,0,1,3,92116,1,36428,32218
33959,1,2,1,0,3,139,0,1,5,90245,0,43218,16760
3102,2,2,3,0,4,132,0,1,8,94122,0,41196,57369
27580,2,2,1,0,3,198,0,5,6,95361,1,27707,32374
16154,2,2,1,6,0,414,0,1,8,94132,0,31418,31080
54115,2,1,1,0,6,200,0,1,3,92840,0,21211,55513
8743,2,2,1,0,5,90,0,1,4,94404,0,53920,34431
29437,2,2,1,2,2,357,3,1,2,97520,1,31529,24689
13380,2,2,1,0,2,261,0,1,9,93221,0,22625,15488
53057,1,1,1,0,4,79,0,1,9,94530,0,44209,24101
43892,2,2,1,0,2,302,0,1,7,91206,0,31241,33014
27770,2,2,1,0,2,160,0,1,3,95204,0,22401,29227
47591,2,-1,1,0,4,200,0,1,3,90046,0,54707,50499
20024,2,2,1,6,0,36,0,1,8,90715,0,23697,20953
37131,2,2,1,0,2,205,0,1,4,92870,0,29816,52794
50255,1,3,1,0,4,126,0,5,9,95966,0,21466,30983
9768,1,2,1,0,5,200,0,1,3,90028,0,25363,28151
37282,1,3,1,0,7,181,0,1,8,91205,0,19666,38504
43224,1,2,1,0,6,200,0,1,8,93704,0,27808,26369
27827,2,1,1,0,3,342,0,1,8,94536,0,37039,69921
16541,1,1,1,0,3,210,0,1,7,91732,0,15234,62548
28420,1,2,1,3,6,182,4,2,8,98408,0,23421,19704
18596,2,3,1,0,6,119,0,1,2,93060,0,20258,33489
13747,1,2,1,0,2,143,0,1,8,92260,0,39327,32452
39548,2,2,3,0,3,105,0,1,7,94610,1,57078,29978
55906,2,2,1,6,0,403,0,1,8,95691,0,27489,35485
12536,1,1,3,6,3,94,7,1,9,97211,0,29956,32376
45984,2,2,1,0,3,131,0,2,7,90802,0,32208,39297
15891,2,2,3,0,4,118,0,1,8,95070,0,76429,30923
24380,1,2,2,2,2,150,0,1,3,98366,0,27693,33176
8445,2,2,1,7,3,183,0,1,4,98102,0,55079,22493
6511,1,2,1,7,3,139,7,3,7,98107,1,44232,21996
21516,1,2,1,0,5,175,0,1,2,94610,0,57078,29978
11029,2,1,1,0,5,96,0,1,4,92602,0,51403,22239
23695,2,2,3,0,5,63,0,1,8,93543,1,18061,13251
9701,2,2,1,0,3,175,0,1,7,95826,0,25498,37215
44593,2,2,1,0,3,137,0,1,5,94123,1,94338,24500
48973,2,1,1,0,3,200,0,1,8,91732,0,15234,62548
34644,2,2,1,0,5,165,0,1,8,90401,0,56695,6821
24543,2,3,1,0,5,69,0,1,4,90802,0,32208,39297
35992,2,2,1,0,3,226,0,1,10,91405,0,17645,54435
43787,2,2,1,0,2,429,0,3,6,90063,0,12648,54160
48619,1,1,1,0,2,70,0,1,6,95351,0,12954,47534
32613,2,2,1,0,3,212,0,1,8,92804,1,19920,84648
27802,2,1,1,0,4,120,0,1,8,92543,1,14425,34406
23783,2,2,1,0,2,200,0,1,9,92551,0,16304,30468
47975,2,1,1,0,5,113,0,2,8,92262,1,34237,25852
42593,2,2,1,0,2,162,0,1,3,92109,0,44856,44012
59686,2,2,1,6,0,112,0,1,8,97220,0,23279,28847
17595,2,2,1,0,6,200,0,1,3,90305,0,33589,14814
19709,2,1,1,0,4,134,0,5,4,95054,0,43543,24408
1848,1,2,1,0,2,134,0,3,9,90245,0,43218,16760
50392,2,2,1,0,3,76,0,1,7,94401,0,32902,36691
40947,2,1,1,0,3,111,0,1,8,92691,1,37657,47275
13469,2,3,1,0,4,122,0,1,8,95963,0,19380,15214
9467,1,2,1,0,3,166,0,5,8,91423,1,54682,31466
9991,2,2,1,0,4,226,0,2,7,91303,1,20550,26744
