"id","v1","v2","v3","v4","v5","price","v6","v7","v8","zipcode","income","population"
29599,1,2,2,7,3,130,5,2,3,99205,21848,42064
29600,2,2,1,0,3,98,0,1,7,90045,40989,40272
29603,2,2,1,4,2,242,3,1,7,98178,27481,24844
29604,1,2,1,0,3,179,0,1,7,94116,41533,45157
29606,1,1,1,0,3,201,0,3,2,94606,21747,36214
29607,1,2,1,0,2,358,0,1,8,94541,24755,61311
29608,2,1,1,0,6,67,0,1,9,91977,23768,60542
29613,2,2,1,6,3,148,7,1,2,98103,47853,47019
29614,2,1,3,0,4,92,0,1,5,94568,42534,47384
29616,2,1,1,0,6,200,0,1,8,90640,20986,63016
29621,2,2,1,0,4,65,0,1,9,94513,33521,55488
29622,2,2,1,2,3,200,0,2,2,97302,29610,37969
29623,2,2,1,6,3,104,7,3,5,97333,27252,20867
29626,2,2,1,0,2,200,0,1,9,92129,39475,53387
29628,1,2,1,0,3,156,0,1,8,92337,19346,37474
29632,2,2,1,0,4,98,0,1,9,90013,24579,10256
29633,2,2,1,6,3,335,6,1,3,98126,40087,20631
29634,2,1,3,0,6,140,0,1,8,94621,12405,31833
29636,2,2,1,0,3,210,0,5,8,91602,47889,17771
29637,2,2,1,0,4,184,0,1,7,90019,25568,65408
29639,2,1,1,0,6,124,0,1,8,92314,21780,10235
29642,2,1,1,0,5,86,0,1,8,92130,60490,48721
29643,2,1,1,0,4,200,0,1,8,90038,21486,29836
29644,1,2,1,0,4,150,0,1,3,95838,14666,35584
29646,1,2,1,0,2,200,0,1,6,94607,24142,25107
29647,2,2,1,0,5,193,0,2,8,94606,21747,36214
29648,2,2,1,6,0,324,0,1,8,95014,53549,61521
29650,2,2,1,0,3,112,0,1,8,93309,23265,59489
29651,1,2,1,0,3,170,0,5,8,91606,19231,45788
29652,2,1,3,0,0,84,0,1,7,94588,49641,30949
29653,1,1,1,7,4,240,8,1,4,98122,43230,32722
29654,2,2,1,0,2,200,0,1,2,94110,46951,72128
29658,1,3,1,0,5,73,0,1,8,92281,13667,1773
29660,1,2,1,0,3,330,0,5,4,91786,23292,51381
29661,2,-1,1,0,2,200,0,1,3,91335,20674,76616
29662,1,-1,1,0,3,200,0,1,8,90038,21486,29836
29663,2,1,1,0,3,145,0,2,7,95127,23299,65258
29664,2,2,1,0,2,344,0,5,8,90242,20268,43147
29665,1,1,1,0,3,66,0,1,9,93063,34205,55846
29666,1,2,1,6,4,288,0,3,8,97230,22524,40197
29668,2,1,1,0,5,107,0,1,7,95118,38417,31858
29669,2,2,1,0,3,116,0,1,7,90036,50508,36101
29673,2,3,2,6,5,178,0,2,8,98198,25702,35197
29676,2,2,1,0,2,457,0,1,4,90066,39987,59031
29677,1,2,1,2,3,137,0,1,9,98335,41779,25646
29679,2,2,1,0,3,146,0,5,4,90292,75095,21536
29680,2,2,1,6,0,481,0,1,4,90018,16224,48498
29682,2,2,1,0,3,108,0,1,5,90026,24415,68726
29687,2,2,3,4,3,209,3,1,8,98257,28202,4147
29689,1,2,1,0,5,66,0,1,3,92240,15183,35078
29691,1,2,1,0,4,200,0,1,3,92113,13498,58158
29694,1,2,3,0,3,107,0,1,7,94608,36714,26288
29695,2,1,1,0,8,112,0,5,8,90403,59165,24864
29696,2,1,1,0,4,200,0,1,2,94109,58033,55519
29700,2,1,1,0,5,73,0,1,3,95355,25854,59111
29701,2,2,1,0,7,124,0,1,8,91344,30945,52892
29702,1,2,1,0,2,289,0,1,4,94112,25842,82726
29703,2,-1,3,0,0,200,0,1,8,94134,24712,38815
29704,2,-1,1,0,3,200,0,1,9,93103,34673,20607
29707,1,2,1,0,4,144,0,3,10,94577,30705,44344
29708,2,2,1,0,6,112,0,3,9,90405,53431,28560
29709,1,2,1,0,3,157,0,1,4,90254,69606,19605
29711,2,2,1,0,3,550,0,1,7,91107,45308,32415
29712,2,1,2,4,4,138,7,5,8,98168,21286,33585
29721,1,1,1,0,4,134,0,5,7,90004,26401,62760
29724,2,2,1,0,6,173,0,1,4,94402,61937,23289
29725,1,1,3,0,0,57,0,1,8,94551,39465,37705
29726,2,2,2,6,2,197,6,5,8,97214,36227,24072
29732,2,3,1,0,9,156,0,1,8,95326,25494,8922
29735,1,2,1,0,3,358,0,1,8,94086,47097,45775
29736,2,2,1,0,6,200,0,1,7,91307,40029,25496
29737,1,1,2,2,3,162,3,3,9,98408,23421,19704
29739,2,2,1,0,4,134,0,1,8,95409,37927,26055
29741,2,1,1,0,4,379,0,1,4,92108,40772,18794
29743,1,3,1,0,5,71,0,1,7,90745,21954,58162
29744,2,2,3,4,3,166,0,1,8,94122,41196,57369
29746,2,2,1,0,4,200,0,1,3,98596,18178,7772
29747,2,3,1,0,6,77,0,5,10,92154,18071,84060
29748,1,2,1,0,2,296,0,1,9,92887,53658,19700
29751,1,2,1,0,2,204,0,1,3,90020,26021,39866
29752,1,3,2,7,5,129,7,1,9,98597,22971,21333
29754,1,2,1,0,3,205,0,1,7,94122,41196,57369
29755,2,2,3,0,8,94,0,1,7,93105,50397,24379
29757,2,1,1,4,3,150,4,1,2,98022,33171,21670
29758,2,1,1,0,4,119,0,1,8,94538,34237,61784
29760,1,2,1,0,3,132,0,3,7,95110,29505,18739
29763,2,2,1,0,2,319,0,1,7,90048,61354,21316
29764,1,2,1,0,3,122,0,1,7,92103,50933,31064
29765,1,2,1,0,3,159,0,1,8,94107,71298,27856
29766,2,1,1,0,5,87,0,1,7,94612,28528,13816
29768,2,3,2,4,8,144,8,1,5,98532,23032,23647
29773,2,1,1,0,3,200,0,1,8,94085,36586,23476
29774,2,1,2,6,3,80,8,5,9,97223,33891,46574
29775,2,2,1,0,3,246,0,1,7,90027,37227,45942
29778,2,1,1,0,4,200,0,1,10,94107,71298,27856
29781,2,3,1,0,4,157,0,1,10,91702,17642,60036
29783,1,2,3,0,2,114,0,1,3,93636,30534,11341
29784,2,1,1,0,4,295,0,1,8,94087,52479,54362
29785,2,2,1,0,4,173,0,1,8,90303,15780,26339
29786,1,2,1,0,2,268,0,1,2,90305,33589,14814
29788,1,1,3,0,5,134,0,1,8,94578,23200,39225
29790,1,1,1,4,5,163,7,1,4,98006,50715,36327
29792,2,2,1,0,2,162,0,1,7,95816,40756,16624
29800,2,1,1,0,3,177,0,1,4,94545,27979,30083
29801,2,2,1,0,6,114,0,1,6,95662,31186,31411
29802,1,1,2,6,3,108,6,1,5,98258,30915,31339
29805,2,1,1,0,5,200,0,1,9,91739,36816,37242
29809,1,2,1,0,2,181,0,1,10,94002,53517,26483
29812,2,2,1,6,0,34,0,1,8,94024,85227,22349
29819,2,1,1,0,7,200,0,1,5,92545,20416,39770
29820,2,2,1,0,4,158,0,1,8,94523,43827,33923
29821,2,-1,1,0,4,200,0,1,8,97070,31753,21921
29824,2,2,1,0,3,84,0,1,7,94705,69025,12979
29826,2,2,1,0,3,142,0,1,3,92131,51824,33672
29828,2,1,1,0,4,120,0,5,7,90266,81090,35324
29829,2,2,1,0,3,81,0,1,2,94089,35701,20505
29834,2,3,1,6,4,158,8,5,1,98040,72605,23301
29840,2,2,1,0,3,164,0,5,9,95356,31156,31134
29841,2,2,1,6,3,110,7,2,2,98121,61431,12183
29842,2,2,1,6,0,363,0,1,8,94114,79583,31397
29843,2,2,1,0,3,198,0,1,7,91016,31749,41985
29850,2,2,1,0,2,218,0,1,8,94044,43956,37943
29854,2,1,1,7,4,128,5,3,7,97058,23186,20274
29859,2,1,1,0,3,263,0,1,9,95521,21029,20319
29860,1,2,1,0,3,186,0,3,7,90005,18210,39548
29862,2,3,1,6,6,120,3,3,9,99206,25306,36010
29865,2,2,1,0,2,148,0,1,3,94103,40126,23907
29867,2,2,1,0,3,228,0,2,10,90025,49246,43555
29868,1,2,1,0,3,249,0,2,6,95820,21094,33967
29871,2,2,1,0,3,261,0,1,7,90034,34061,58703
29873,2,-1,3,0,0,200,0,1,8,92376,14442,84699
29874,1,2,1,0,5,69,0,1,8,94005,46843,4330
29878,2,2,1,0,3,200,0,1,7,90012,18754,29528
29885,2,2,1,2,6,216,6,1,10,98121,61431,12183
29886,1,1,1,0,5,200,0,1,9,92555,22901,39748
29888,1,2,1,6,3,295,7,1,4,98122,43230,32722
29892,2,2,1,0,3,146,0,1,4,92648,50941,45598
29893,2,1,1,0,4,93,0,1,7,93117,22722,54251
29895,1,3,1,0,6,85,0,1,3,92530,18119,50141
29906,2,2,1,4,3,247,4,1,8,98498,30795,27848
29908,2,2,1,0,3,200,0,1,3,93204,8013,15001
29910,2,2,1,0,3,172,0,1,9,95035,33711,68178
29911,2,2,1,0,3,147,0,1,5,94080,31603,65200
29913,2,1,1,0,2,193,0,1,9,93550,14144,74561
29914,2,2,1,0,4,161,0,2,7,90008,24086,33280
29916,2,2,1,0,5,153,0,1,8,94536,37039,69921
29917,2,1,1,0,8,124,0,1,5,91011,76941,20590
29918,2,1,1,0,3,200,0,1,7,94087,52479,54362
29919,2,2,1,4,3,207,4,1,3,98023,29629,48964
29920,1,2,1,0,3,192,0,1,7,95111,19067,59521
29921,2,2,1,0,5,64,0,1,2,92780,26678,58755
29923,2,2,1,0,4,98,0,5,4,94107,71298,27856
29924,2,2,1,0,3,103,0,1,10,95060,34949,46688
29927,2,1,1,4,5,117,0,1,9,97304,29881,28871
29928,1,3,1,0,7,138,0,1,3,95350,22257,50260
29932,2,2,1,0,4,191,0,1,7,91344,30945,52892
29933,1,2,1,0,2,119,0,1,3,93940,38374,33685
29935,1,2,1,0,2,161,0,1,8,94803,36846,26124
29939,2,2,1,0,3,200,0,1,9,91710,24428,81596
29941,2,-1,1,0,5,200,0,1,3,90026,24415,68726
29947,2,1,1,0,4,76,0,1,9,90254,69606,19605
29948,2,2,1,6,0,161,0,1,8,98122,43230,32722
29950,2,-1,3,0,0,200,0,1,8,90403,59165,24864
29954,1,2,2,6,6,196,4,1,8,98125,35772,36644
29956,1,1,2,7,3,80,8,1,4,98122,43230,32722
29958,2,2,1,0,2,231,0,5,7,91403,56485,23672
29960,1,3,1,0,8,84,0,1,3,94706,40880,19918
29966,2,2,1,0,4,147,0,2,7,91360,39400,43767
29968,1,1,1,0,4,175,0,2,8,92604,39413,27942
29972,2,1,1,5,6,83,8,1,9,98502,32105,30490
29973,2,2,1,0,2,149,0,5,6,95041,22238,215
29974,2,1,1,7,3,188,4,1,10,98052,51582,59822
29976,2,1,1,0,4,245,0,1,8,90005,18210,39548
29980,1,3,1,4,8,224,8,1,3,98335,41779,25646
29984,2,2,1,0,4,153,0,1,7,92618,48602,18617
29990,2,2,2,6,4,159,0,1,8,98125,35772,36644
29991,2,2,1,0,4,182,0,2,4,91770,18311,62489
29994,2,2,3,6,4,394,0,1,8,94112,25842,82726
29996,1,1,1,0,6,111,0,1,7,94588,49641,30949
30000,2,1,3,0,6,70,0,1,5,95442,47237,3475
30003,2,2,1,4,5,244,5,1,8,98003,23884,45131
30004,2,2,1,0,6,170,0,1,9,92802,18443,42502
30007,2,1,1,0,5,209,0,5,7,94965,68695,10926
30008,2,2,1,6,3,117,7,1,10,98133,29390,46405
30010,1,1,1,0,5,125,0,5,4,94116,41533,45157
30011,2,1,1,0,3,429,0,1,3,90706,20397,76989
30017,1,1,1,0,4,142,0,1,8,97034,68034,18962
30025,2,2,1,6,0,474,0,1,7,94114,79583,31397
30026,2,2,1,0,3,189,0,1,4,90713,32790,27653
30028,2,1,1,0,4,65,0,1,10,94107,71298,27856
30032,1,3,1,0,5,92,0,5,4,94556,62600,15064
30033,1,3,1,0,2,200,0,1,3,94560,31056,43139
30035,1,2,2,6,0,165,0,5,8,98115,49162,47611
30036,2,2,1,6,2,149,6,1,6,98405,21826,22957
30037,2,2,3,0,3,146,0,5,8,92103,50933,31064
30038,2,2,1,0,3,88,0,1,8,94122,41196,57369
30043,2,2,1,0,5,66,0,1,5,91702,17642,60036
30046,1,2,1,6,4,198,7,1,4,97213,33436,30186
30048,2,2,1,0,2,126,0,1,4,90631,26990,68065
30051,1,2,1,0,2,192,0,1,6,93933,24855,22634
30055,2,1,1,0,6,125,0,1,8,91789,33534,42609
30057,2,2,1,6,4,183,8,3,7,97266,17844,33933
30059,1,1,1,7,3,181,7,1,7,98052,51582,59822
30063,2,-1,3,0,0,200,0,1,8,90066,39987,59031
30065,2,2,1,0,4,151,0,5,10,94107,71298,27856
30067,2,3,1,0,6,136,0,1,4,94803,36846,26124
30076,2,2,3,7,3,226,0,4,8,98155,36757,32942
30077,2,2,1,2,5,118,5,3,8,97221,54822,12348
30079,1,2,1,6,3,144,7,3,5,97209,51124,14698
30083,1,2,1,5,2,297,0,1,6,97219,43372,39392
30087,2,1,1,0,3,338,0,1,9,92617,19684,16388
30089,2,1,1,0,4,84,0,5,7,94010,74474,41480
30092,2,2,1,0,2,427,0,1,8,92835,46701,23477
30096,2,2,2,6,3,214,8,1,7,98101,61716,10643
30098,2,2,3,6,5,114,0,1,4,94590,22499,35263
30099,2,2,1,0,2,492,0,1,4,94542,39329,12385
30100,2,1,1,7,3,188,7,1,2,98052,51582,59822
30103,1,1,2,4,4,200,0,1,7,98101,61716,10643
30106,2,1,1,0,6,266,0,1,6,94806,22112,59720
30110,2,2,1,0,3,222,0,3,2,90045,40989,40272
30111,1,3,1,0,6,138,0,5,8,92651,76705,23559
30112,2,3,2,7,8,84,7,2,7,97222,25379,35108
30113,2,2,1,0,3,103,0,1,1,93305,13616,37194
30114,1,2,2,7,5,220,5,5,8,98105,31239,45332
30115,1,1,1,0,2,106,0,1,7,90404,37653,20807
30116,2,1,1,0,6,72,0,1,4,90403,59165,24864
30117,1,2,1,0,2,306,0,1,8,94591,30470,53548
30119,1,3,1,7,6,101,7,5,6,97210,57493,11422
30122,2,3,1,0,4,137,0,1,9,94709,36941,12360
30123,2,1,1,0,6,56,0,1,10,95039,23292,1308
30124,2,2,1,6,0,449,0,1,7,95134,51672,15517
30126,1,2,1,0,2,230,0,1,9,95111,19067,59521
30131,1,1,1,0,4,200,0,1,6,91325,30570,33121
30135,1,2,1,0,4,166,0,1,3,90020,26021,39866
30137,1,1,1,0,6,139,0,1,5,94612,28528,13816
30138,1,2,1,5,2,256,4,1,7,97080,25784,40718
30146,1,1,1,0,3,166,0,3,7,90038,21486,29836
30151,1,1,1,0,6,68,0,1,5,93536,26042,69988
30152,2,2,1,0,3,350,0,1,9,90028,25363,28151
30154,1,1,2,4,3,167,7,5,7,97078,36419,NA
30156,2,1,1,0,3,125,0,1,9,92612,37507,28040
30158,2,2,1,0,3,154,0,5,7,94122,41196,57369
30159,2,2,1,0,3,187,0,3,8,90028,25363,28151
30166,2,-1,1,0,3,200,0,1,3,97206,24784,48384
30175,1,3,1,0,5,137,0,1,7,92880,28820,66353
30177,2,1,1,0,6,172,0,1,6,90039,39001,27049
30181,1,2,1,0,3,86,0,1,7,91748,25914,46966
30182,1,1,1,0,3,120,0,1,7,95834,26499,24201
30190,2,2,1,0,3,155,0,1,8,94612,28528,13816
30193,2,1,1,2,6,98,6,1,6,99336,21704,48749
30195,1,3,1,0,8,93,0,1,5,96073,38605,4664
30196,2,2,1,0,3,82,0,1,5,95050,34522,37057
30198,1,2,1,7,3,85,8,1,10,98107,44232,21996
30199,2,2,1,0,2,320,0,1,7,92507,16468,54152
30202,1,2,1,0,3,76,0,1,4,94122,41196,57369
30205,2,2,1,6,3,328,5,5,6,98121,61431,12183
30206,2,1,1,0,3,226,0,1,10,94086,47097,45775
30207,2,2,1,0,3,142,0,1,5,94103,40126,23907
30211,2,2,3,0,0,292,0,1,10,94110,46951,72128
30213,2,1,1,0,4,110,0,1,4,94117,58310,41568
30214,2,1,1,0,4,215,0,1,7,94941,71971,30650
30216,1,2,1,4,6,155,0,2,7,98102,55079,22493
30222,2,2,1,6,3,190,0,1,8,91342,19296,89686
30223,1,1,2,4,6,74,7,1,9,98258,30915,31339
30224,2,2,1,0,5,200,0,1,3,90755,32213,11260
30225,2,1,1,0,4,92,0,2,8,90405,53431,28560
30228,1,2,1,0,5,185,0,1,8,91601,28040,37807
30230,2,2,2,4,4,120,6,5,8,97504,28015,45144
30234,2,2,1,2,2,432,4,1,9,97233,16763,39849
30242,2,2,1,0,6,182,0,1,4,94602,42325,28553
30243,2,1,1,0,5,112,0,1,5,95148,32244,45741
30245,2,3,1,0,7,200,0,1,8,91768,14821,36142
30248,1,2,1,0,2,630,0,3,6,91335,20674,76616
30249,2,1,1,0,3,257,0,1,10,90019,25568,65408
30253,2,2,1,0,3,215,0,1,2,92129,39475,53387
30256,2,2,1,0,2,234,0,1,8,94546,35705,42650
30258,2,2,1,0,3,82,0,1,10,90063,12648,54160
30262,2,2,1,6,0,36,0,1,8,95054,43543,24408
30265,1,1,3,0,5,73,0,1,1,94501,38185,61639
30266,2,2,1,0,3,74,0,1,8,94114,79583,31397
30273,2,2,1,0,5,119,0,1,8,94563,77499,18024
30278,2,1,1,0,4,107,0,1,4,94612,28528,13816
30281,2,3,1,0,3,226,0,1,9,95404,36603,39988
30282,2,2,1,0,2,264,0,1,7,95037,41627,46100
30283,2,1,1,6,3,116,0,2,10,98028,39388,20896
30286,2,2,1,0,6,126,0,1,5,94564,34647,18612
30289,2,2,3,4,2,197,5,1,8,97128,22340,36250
30291,2,1,1,0,3,200,0,1,8,92129,39475,53387
30293,2,2,1,0,4,97,0,1,5,94123,94338,24500
30294,2,1,1,0,4,200,0,1,4,95616,27145,47995
30297,1,3,1,0,4,68,0,1,9,93309,23265,59489
30300,2,1,1,0,5,69,0,1,3,92807,41111,36027
30301,1,1,2,4,4,200,0,3,3,97317,20238,24921
30304,2,2,1,0,3,200,0,1,4,93535,16269,73606
30305,1,2,1,6,3,102,8,3,8,98122,43230,32722
30308,1,2,1,0,2,153,0,1,6,95726,27966,8902
30309,2,3,1,0,7,100,0,1,9,95422,16552,15427
30311,2,1,1,0,3,467,0,1,8,90802,32208,39297
30312,2,2,1,2,3,182,3,3,8,97005,21693,24655
30313,2,1,1,0,3,168,0,1,7,94086,47097,45775
30314,2,2,1,0,3,206,0,1,9,94124,21890,35309
30315,2,3,1,4,6,133,4,1,5,97471,25945,30300
30318,2,2,1,0,5,159,0,2,9,90210,111364,21548
30320,2,3,1,7,3,227,4,4,7,97209,51124,14698
30321,2,2,1,0,4,165,0,1,7,94108,47563,13709
30323,2,1,1,0,3,184,0,1,9,91306,22708,47879
30324,2,2,1,0,7,168,0,1,5,90275,57705,42051
30326,1,2,3,0,6,75,0,1,8,91801,25627,54176
30327,2,2,1,6,0,479,0,1,7,95132,32008,40838
30328,2,2,1,0,2,791,0,1,10,90007,11049,43173
30332,2,2,1,0,2,603,0,1,7,91206,31241,33014
30334,1,1,1,0,3,164,0,1,7,91505,37497,31636
30340,1,2,1,0,2,140,0,1,3,91423,54682,31466
30342,2,2,1,0,2,167,0,2,7,91606,19231,45788
30343,2,1,1,6,3,178,5,2,7,98052,51582,59822
30344,2,1,1,0,6,174,0,1,7,92656,44160,50820
30345,1,2,1,0,8,132,0,1,8,95008,44023,45187
30348,1,3,1,6,4,245,5,2,8,98466,30396,26760
30350,1,2,1,0,4,200,0,1,8,95831,38128,41224
30351,2,2,1,0,3,186,0,1,8,94122,41196,57369
30352,2,1,1,0,5,124,0,5,7,95403,30809,44914
30356,2,1,1,0,3,73,0,1,10,94087,52479,54362
30359,2,2,1,0,3,79,0,1,7,94610,57078,29978
30362,2,1,2,6,0,97,0,2,8,98168,21286,33585
30363,1,3,1,0,4,163,0,1,8,90031,14522,40052
30366,2,2,1,6,0,34,0,1,8,94132,31418,31080
30369,2,1,3,0,0,64,0,1,8,95131,38364,28999
30371,2,2,1,0,3,172,0,3,7,90025,49246,43555
30377,2,2,1,0,2,212,0,1,7,91602,47889,17771
30380,2,2,1,6,0,35,0,1,8,94542,39329,12385
30382,2,1,3,0,0,200,0,1,8,94107,71298,27856
30383,2,2,1,6,0,329,0,1,8,94582,53277,38928
30384,2,-1,3,0,0,200,0,1,8,95670,28377,53259
30391,1,3,1,0,7,170,0,1,8,94117,58310,41568
30392,2,2,1,6,0,405,0,1,4,94025,69074,40372
30397,2,2,1,6,0,148,0,1,8,98024,43186,5921
30403,2,-1,3,0,0,200,0,1,8,90201,11699,101932
30404,2,2,1,6,3,83,4,1,7,99206,25306,36010
30405,1,2,1,0,2,169,0,1,7,94105,144416,5553
30407,1,3,1,3,4,218,5,3,6,97478,22171,37934
30408,2,1,2,6,4,158,7,1,8,98042,35067,43666
30409,2,1,1,0,5,132,0,1,3,91915,29992,26271
30410,2,2,1,0,3,176,0,1,7,90034,34061,58703
30412,2,1,1,0,5,316,0,1,7,92663,62239,23141
30414,2,1,1,0,6,128,0,1,9,92128,44129,49332
30415,1,1,2,6,5,134,8,3,7,97301,16057,55437
30416,1,1,1,0,6,94,0,1,7,94112,25842,82726
30417,2,2,1,0,3,131,0,1,4,92123,32005,28943
30418,1,2,1,0,2,154,0,1,4,90008,24086,33280
30419,1,2,1,0,2,167,0,2,7,92106,47554,20087
30421,2,2,1,0,2,487,0,3,8,94621,12405,31833
30423,1,2,1,0,6,76,0,1,8,91303,20550,26744
30425,1,2,1,0,4,200,0,1,8,90068,70930,22043
30426,2,2,3,0,0,156,0,1,8,94611,71760,36676
30429,1,2,1,0,2,80,0,1,9,92122,39636,45556
30431,1,2,1,0,3,165,0,1,9,92104,30633,45471
30433,2,2,1,0,3,341,0,1,8,94553,36343,48018
30436,2,2,1,0,3,116,0,1,9,93726,15576,41140
30438,2,2,1,6,0,76,0,1,4,97701,31259,58602
30442,1,2,1,0,2,218,0,1,10,91504,34730,25228
30443,2,1,1,0,5,112,0,1,5,92603,60685,20172
30444,1,1,1,0,5,200,0,1,8,90034,34061,58703
30446,2,2,1,0,2,231,0,1,8,91602,47889,17771
30448,2,-1,1,0,5,200,0,1,8,90019,25568,65408
30449,2,2,1,0,6,71,0,1,5,92570,14479,54115
30452,1,-1,1,0,4,200,0,1,3,90710,24892,26830
30453,2,2,2,6,2,358,5,1,7,98125,35772,36644
30455,2,2,1,0,3,154,0,1,7,92782,46067,22889
30456,1,2,1,0,2,150,0,1,6,95136,37538,42464
30460,1,2,1,5,3,128,5,3,8,97202,34123,39229
30462,1,1,3,0,4,165,0,1,8,94607,24142,25107
30463,2,2,1,0,2,56,0,1,8,92116,36428,32218
30464,2,1,2,7,3,126,7,1,7,98006,50715,36327
30466,1,2,1,0,4,151,0,3,7,94110,46951,72128
30468,2,2,1,6,0,361,0,1,4,92397,30816,4497
30469,1,2,1,0,3,159,0,1,8,93313,20066,44571
30475,1,-1,1,0,4,200,0,1,8,92543,14425,34406
30476,2,2,1,6,0,34,0,1,8,95122,16143,55438
30479,2,2,1,6,0,34,0,1,8,94116,41533,45157
30482,2,2,1,0,3,198,0,2,4,91501,29765,20398
30484,1,-1,1,0,3,200,0,1,8,95658,34139,6522
30486,1,2,1,0,3,101,0,5,4,94544,22479,76542
30488,2,1,1,0,6,139,0,1,8,90701,21879,16657
30493,2,2,1,0,2,200,0,1,2,95051,43487,53152
30497,2,2,1,0,3,250,0,1,8,94530,44209,24101
30498,1,3,1,0,4,72,0,1,8,90027,37227,45942
30499,2,2,1,0,7,200,0,1,8,95219,38765,27686
30504,2,2,1,0,3,164,0,1,8,90211,46409,7748
30507,2,1,1,0,6,200,0,1,10,91942,30576,38828
30508,2,2,1,0,4,127,0,1,7,92336,23674,90633
30509,2,1,1,0,3,84,0,1,7,93901,23631,26642
30511,2,2,1,0,3,93,0,1,9,90024,40289,50964
30513,2,-1,3,0,0,200,0,1,8,98102,55079,22493
30515,1,2,1,0,3,127,0,1,7,94107,71298,27856
30516,2,3,1,0,3,215,0,1,9,92058,20067,45943
30517,2,1,1,0,2,279,0,1,9,92346,23836,57499
30523,2,2,2,2,6,117,7,3,7,97005,21693,24655
30524,2,2,1,0,6,159,0,1,8,90024,40289,50964
30526,1,1,1,0,3,120,0,1,7,94108,47563,13709
30534,2,3,1,0,4,481,0,1,3,94501,38185,61639
30535,1,3,1,0,6,74,0,1,3,95436,29691,5092
30536,2,1,3,0,4,53,6,1,4,94112,25842,82726
30537,2,1,2,4,5,146,0,1,9,98178,27481,24844
30540,2,2,1,0,3,106,0,1,8,94122,41196,57369
30545,2,-1,1,6,3,200,0,1,7,97005,21693,24655
30546,2,2,3,0,2,151,0,1,3,95531,19046,24687
30548,1,2,1,0,3,75,0,1,7,90028,25363,28151
30549,2,2,1,0,3,203,0,1,9,90036,50508,36101
30550,2,2,1,0,4,90,0,1,7,91601,28040,37807
30553,2,2,3,0,3,167,0,1,8,94122,41196,57369
30554,2,1,1,0,4,112,0,1,4,94610,57078,29978
30555,2,2,1,0,4,155,0,1,8,94949,48567,16895
30557,2,-1,1,0,2,200,0,1,8,92545,20416,39770
30559,1,3,1,0,4,138,0,5,2,91750,33486,34045
30560,2,2,2,6,7,131,8,1,8,98223,28610,40833
30563,1,2,1,0,2,175,0,1,8,92201,17094,62551
30565,1,2,2,7,3,129,6,5,4,97214,36227,24072
30568,1,2,1,0,2,92,0,1,7,94122,41196,57369
30569,2,-1,1,0,3,200,0,1,8,99344,16514,16898
30570,1,2,1,7,3,212,7,1,7,98109,57253,22030
30574,2,1,2,4,7,148,8,1,8,98335,41779,25646
30575,2,-1,1,0,3,200,0,1,8,97202,34123,39229
30576,2,1,1,0,3,82,0,3,7,95111,19067,59521
30577,2,1,2,5,5,134,7,1,9,98392,29072,2987
30578,1,2,2,6,4,117,8,1,8,97218,22946,15252
30581,2,2,1,0,6,63,0,1,8,95134,51672,15517
30583,2,2,1,0,3,198,0,1,8,91607,39607,28993
30587,2,1,1,0,5,104,0,1,8,94028,123145,6788
30588,2,2,1,6,0,131,0,1,8,97008,28135,29684
30589,2,2,1,0,2,238,0,5,7,90660,18974,63310
30591,2,1,1,0,3,139,0,2,10,94040,54558,33852
30592,1,1,1,7,3,128,8,1,6,97211,29956,32376
30593,2,-1,1,0,3,200,0,1,8,92832,24992,25264
30594,2,-1,3,0,0,200,0,1,8,90005,18210,39548
30596,2,1,1,0,3,100,0,1,5,95051,43487,53152
30600,2,2,1,6,2,244,7,1,7,98103,47853,47019
30602,2,1,1,0,4,318,0,1,8,90813,12700,59178
30604,2,-1,3,0,0,200,0,1,9,97220,23279,28847
30608,2,2,1,4,4,152,7,3,9,98033,58696,32502
30610,2,2,2,7,8,166,8,5,8,98012,39165,52351
30611,2,2,1,0,3,141,0,1,6,90068,70930,22043
30612,2,2,1,0,4,200,0,1,8,90063,12648,54160
30613,2,2,1,0,3,178,0,1,9,94536,37039,69921
30615,1,2,1,0,2,121,0,1,7,94704,20430,24906
30618,2,1,1,0,6,200,0,1,8,90043,24812,43527
30620,1,2,1,0,6,278,0,1,3,94606,21747,36214
30621,2,-1,1,0,4,200,0,1,3,93210,15701,21846
30623,1,2,2,6,6,232,4,1,8,98125,35772,36644
30629,2,2,1,6,0,101,0,1,8,97201,52213,15133
30630,2,1,1,4,7,107,8,1,6,98201,25123,28423
30634,1,2,1,0,3,160,0,1,9,92037,64476,40114
30639,2,2,1,0,2,200,0,1,7,91744,15724,84674
30641,2,2,3,6,4,201,4,1,4,98258,30915,31339
30642,1,2,3,0,0,70,0,1,8,90063,12648,54160
30648,2,2,1,0,3,112,0,1,8,94122,41196,57369
30654,2,-1,1,0,4,200,0,1,8,97128,22340,36250
30655,2,2,1,0,2,424,0,2,7,94112,25842,82726
30656,1,2,1,0,2,109,0,1,3,95632,23167,29892
30662,2,2,3,6,2,200,0,1,8,98031,25080,35936
30663,2,3,1,2,3,164,3,3,6,97501,19023,43209
30664,1,2,1,0,3,144,0,1,9,91306,22708,47879
30667,2,1,1,0,3,117,0,1,7,94107,71298,27856
30670,2,1,1,0,4,132,0,1,10,94086,47097,45775
30674,2,1,1,0,5,200,0,1,9,95035,33711,68178
