id,v1,v2,v3,v4,v5,price,v6,v7,v8,zipcode,made_purchase
45729,2,2,1,2,2,456,4,1,7,98424,1
46258,2,2,3,0,3,192,0,1,3,92407,0
54658,2,1,1,0,5,78,0,1,4,93117,0
18535,2,1,1,0,7,58,0,1,8,91321,0
44571,1,2,1,0,3,105,0,1,3,92782,0
3458,2,2,3,0,4,155,0,1,1,90232,1
53855,1,2,1,4,3,120,6,2,7,97217,1
6398,1,2,1,0,3,68,0,1,9,94107,0
5501,2,2,1,0,2,253,0,2,4,94086,0
49920,1,1,1,2,3,129,5,2,8,97301,1
22740,1,2,1,0,3,102,0,1,7,90291,0
57497,2,2,1,0,2,200,0,1,2,92867,0
2532,2,2,3,4,3,139,6,1,7,98584,0
24829,1,2,1,0,3,151,0,2,7,94014,0
1281,2,-1,1,0,4,200,0,1,7,98033,0
48614,1,1,1,0,5,116,0,1,4,90272,1
17628,1,2,1,2,3,217,4,2,4,98004,1
59819,2,3,1,0,4,147,0,1,8,94806,1
37001,2,2,1,6,0,449,0,1,8,95973,0
53531,1,1,1,0,3,104,0,1,7,93001,0
24729,1,2,1,0,3,185,0,1,8,95207,0
52764,2,2,1,0,2,311,0,1,8,92683,0
53340,2,2,1,0,3,140,0,1,9,90028,0
18738,2,2,1,0,2,523,0,2,4,93510,0
52079,2,1,1,0,3,119,0,3,8,92394,1
56365,2,-1,1,0,4,200,0,1,3,95204,0
30590,2,2,1,6,0,382,0,1,4,92606,0
58543,2,2,1,4,3,162,4,1,4,98004,0
13346,1,-1,1,0,6,200,0,1,8,90048,0
53030,2,1,1,0,4,84,0,1,8,94112,0
30093,2,2,1,0,3,282,0,1,8,90039,0
44820,2,2,3,2,2,245,0,1,8,91766,0
25031,2,1,1,3,4,61,6,3,8,97405,1
44829,1,2,2,6,4,64,7,1,4,97402,0
42188,1,2,3,2,2,295,0,1,4,97355,0
48874,2,2,1,0,4,172,0,1,7,94105,0
45330,2,2,1,2,3,364,4,2,8,98133,1
43068,1,2,1,0,6,136,0,1,3,90807,0
27726,1,2,1,0,5,138,0,3,6,92591,0
40130,2,2,1,0,2,146,0,1,8,91764,0
16522,2,2,2,6,4,94,0,1,8,98101,0
2565,2,-1,3,0,0,200,0,1,8,94538,0
2496,2,2,1,0,3,138,0,1,8,91945,1
52813,2,3,1,0,6,120,0,1,7,91006,0
44048,1,2,3,6,4,161,0,1,3,99207,1
40546,2,2,1,0,3,191,0,1,5,92602,0
20694,2,2,1,0,3,143,0,5,8,94015,1
5307,2,1,1,0,4,75,0,2,6,94044,0
48846,2,2,1,0,3,92,0,1,7,90260,1
46248,2,2,1,0,2,108,0,3,4,90034,1
30931,2,2,1,0,3,150,0,1,8,92109,1
39153,1,1,1,6,4,265,5,1,9,98075,0
20364,2,3,1,7,3,200,0,1,9,98106,0
34444,2,2,3,4,3,172,4,2,9,98166,0
2674,2,2,1,0,4,153,0,1,2,90250,1
14041,2,1,1,0,3,116,0,1,8,92503,0
12949,1,2,1,0,3,165,0,1,8,90046,0
41099,2,2,3,0,0,345,0,1,4,95621,0
35794,2,1,1,0,2,106,0,2,4,92126,1
24676,2,-1,3,0,0,200,0,1,8,94107,0
23190,1,2,1,0,2,363,0,1,2,92694,0
37113,2,1,1,6,2,167,7,1,8,97216,0
8281,2,1,1,0,4,208,0,1,10,95111,1
12201,1,1,1,4,3,136,6,1,9,98405,0
11092,2,2,1,0,3,317,0,1,7,94530,0
34153,2,1,1,0,3,152,0,2,7,95834,0
33083,1,1,1,0,4,121,0,1,8,94565,1
57350,2,1,1,0,6,115,0,1,7,94114,1
9677,2,2,1,0,3,200,0,1,7,93013,0
12764,2,2,1,0,3,192,0,2,6,94580,0
25880,2,2,1,0,2,401,0,1,7,94043,0
18477,2,1,1,0,6,137,0,1,8,91504,0
10944,2,1,1,0,4,63,0,1,3,92507,0
38180,2,2,1,6,0,406,0,1,8,92392,0
42274,2,1,1,0,7,200,0,1,6,93301,0
24684,2,2,1,3,3,173,5,3,9,97322,0
30573,2,1,1,0,3,96,0,1,9,95407,0
14026,2,2,1,7,4,155,7,1,8,98075,1
26746,2,2,1,0,3,166,0,1,8,90262,1
45459,2,2,1,0,3,84,0,1,6,92110,0
30900,2,2,1,0,3,242,0,1,8,95131,0
53595,2,2,1,0,2,217,0,2,7,94040,1
12213,2,1,1,6,4,165,5,5,4,98053,1
26872,2,2,1,0,3,200,0,1,10,91205,0
56071,1,3,1,0,7,156,0,1,8,94578,0
27588,1,2,1,0,4,60,0,1,6,91706,0
18495,2,2,1,6,0,342,0,1,4,95112,0
47054,2,2,1,0,4,168,0,2,9,95116,0
19183,1,2,3,5,2,189,4,1,6,98290,0
10806,1,1,1,0,6,55,0,1,5,94103,0
28840,2,1,1,6,3,198,7,1,7,98101,0
56187,1,2,1,0,3,200,0,1,10,90041,0
38072,2,1,1,0,3,156,0,3,9,94536,0
27900,1,2,1,0,4,165,0,1,8,92780,1
24608,2,1,1,0,4,116,0,1,7,90278,0
51929,1,2,1,0,2,271,0,1,8,94114,0
41851,2,2,1,6,0,34,0,1,8,94117,0
20767,1,3,1,0,5,151,0,1,5,91302,0
15229,2,1,1,3,4,200,0,1,7,98327,0
19189,2,2,1,0,3,200,0,1,8,95125,0
56724,2,-1,3,0,0,200,0,1,4,91741,0
879,1,2,1,0,3,153,0,1,7,90013,0
13179,1,2,1,0,4,200,0,1,8,90027,0
20032,1,2,1,0,3,93,0,1,7,90068,0
48632,2,2,1,6,3,203,0,3,7,98043,1
41551,2,2,1,0,3,143,0,1,9,94520,0
39976,1,3,1,0,6,228,0,1,3,94621,0
41699,2,-1,3,0,0,200,0,1,8,97501,0
31241,2,2,1,0,7,84,0,1,3,93277,0
53230,1,1,1,0,4,66,0,1,9,94804,0
820,1,2,1,7,4,342,4,1,8,97086,0
22066,2,2,1,0,3,140,0,1,7,92612,0
27999,2,1,1,0,3,162,0,2,4,95834,1
810,1,2,1,0,2,340,0,1,8,90011,0
57939,2,2,2,6,4,131,0,1,8,98122,0
11933,2,2,1,0,3,179,0,1,3,94123,0
30251,1,1,1,0,3,191,0,1,9,90660,0
41305,1,2,1,6,2,265,7,1,10,98146,0
30373,1,2,1,0,2,101,0,2,3,93101,0
43649,1,3,1,0,3,154,0,1,3,93727,0
52083,2,1,1,0,5,200,0,1,10,94107,0
15752,2,1,1,0,5,121,0,1,8,90032,0
48733,2,1,3,0,7,69,0,1,8,92116,1
14916,2,2,1,0,2,456,0,1,9,92123,0
18243,2,2,1,0,4,117,0,1,4,92620,1
20129,2,-1,1,0,2,200,0,1,8,90274,0
26065,2,2,1,6,0,284,0,1,4,92111,0
5099,2,1,1,0,3,63,0,1,7,94560,0
37780,2,2,1,6,0,143,0,1,8,98033,0
55635,1,2,1,0,4,72,0,1,2,92679,0
31336,2,2,1,2,3,106,7,4,9,97219,0
8618,1,2,1,0,2,75,0,1,3,94606,1
38227,1,2,1,0,3,242,0,1,8,91342,0
3780,1,2,1,0,2,200,0,1,9,92545,0
2967,2,2,1,6,0,316,0,1,8,94115,0
59971,1,2,1,0,3,71,0,1,3,92082,0
49747,2,1,1,0,6,110,0,1,3,92692,0
44886,1,2,1,0,3,84,0,5,6,92116,0
19718,1,2,1,6,2,112,7,5,8,98901,1
6293,1,2,1,0,3,74,0,1,7,95014,0
28648,1,2,1,0,3,173,0,1,7,94134,1
7283,2,1,1,6,4,151,8,1,7,97214,0
18108,2,1,1,0,5,126,0,1,9,92154,0
49287,2,2,1,0,4,131,0,1,4,94105,0
48410,1,2,1,5,3,164,0,1,8,97304,0
30396,2,2,1,6,5,145,8,1,7,98101,0
30244,2,2,1,4,2,217,6,1,10,98133,0
23020,2,2,3,1,3,100,0,1,8,94122,0
3152,1,2,1,0,4,126,0,1,8,92603,0
15041,2,1,3,0,6,79,0,1,8,94803,0
38495,2,2,1,6,0,147,0,1,8,98117,0
43645,2,1,2,4,7,206,7,4,5,97214,0
49342,2,1,3,0,3,321,0,1,8,91343,0
21872,2,2,1,0,4,129,0,1,6,91331,0
48912,2,2,1,0,3,214,0,1,7,94127,0
30876,2,1,1,0,4,76,0,1,4,94611,0
37279,2,2,1,0,4,178,0,1,1,90731,1
14506,2,2,1,0,2,157,0,1,8,94530,0
9838,2,2,1,0,4,96,0,3,1,92780,0
11310,2,3,1,6,3,182,4,1,4,98225,0
56432,2,2,3,0,2,197,0,1,8,94103,1
45091,1,3,1,0,7,91,0,1,4,92103,0
16860,2,2,1,0,4,120,0,1,1,92806,0
34326,1,2,1,0,5,200,0,1,8,93036,0
42803,2,2,1,4,2,200,0,1,7,98042,0
35266,1,-1,1,0,4,200,0,1,8,95932,0
55230,2,2,1,0,4,71,0,1,9,93012,0
28460,1,3,1,0,8,200,0,1,8,92107,0
47206,2,2,2,7,3,115,8,2,7,98103,1
19420,2,2,3,1,3,91,0,1,8,94122,0
3475,2,1,1,2,3,176,4,1,4,97441,1
8282,2,2,1,0,4,200,0,1,9,98115,0
58547,2,-1,1,0,2,200,0,1,8,95122,0
41991,2,2,1,0,4,146,0,1,7,93063,1
10885,2,1,1,0,6,301,0,1,8,92614,0
43842,1,2,1,0,2,216,0,1,8,90025,0
53669,2,2,1,0,4,178,0,1,9,90038,0
51619,1,2,1,0,4,148,0,1,5,94804,0
22826,2,2,1,0,3,188,0,1,4,90028,0
41366,2,2,1,2,2,223,0,1,6,97303,0
42607,1,2,1,2,4,189,5,1,3,98661,0
41040,1,2,1,0,3,142,0,1,7,91767,1
53777,2,2,1,0,3,213,0,1,7,94043,0
10868,2,2,1,0,3,228,0,1,8,90803,0
37015,1,2,1,0,4,113,0,1,8,93003,1
57398,2,-1,1,0,3,200,0,1,8,97266,0
20036,1,1,1,0,5,80,0,1,6,90706,0
16663,2,1,1,0,5,142,0,1,3,95355,0
53668,2,2,1,6,0,493,0,1,10,91331,0
35721,2,1,1,0,3,380,0,1,8,95035,0
55554,1,2,1,0,2,200,0,1,8,93291,0
16217,2,1,1,0,6,123,0,1,8,91390,1
45825,2,2,1,0,5,118,0,1,8,92802,0
26120,2,2,3,0,7,144,0,1,8,92860,1
56527,2,3,1,0,7,247,0,2,8,90212,1
22210,1,2,1,0,3,153,0,1,4,94601,0
56807,2,2,1,0,2,200,0,1,6,94066,0
21415,2,2,1,0,3,205,0,2,8,91303,1
27248,1,2,1,0,2,171,0,1,7,94123,0
7072,1,2,1,4,3,141,6,1,7,98632,0
45922,2,2,1,2,6,108,7,1,3,97220,0
23959,2,2,1,0,2,210,0,1,9,92620,0
21844,2,1,1,0,7,78,0,1,10,95662,0
29063,1,2,1,0,3,155,0,1,6,91911,1
1033,2,1,1,0,6,170,0,1,6,94518,0
22142,2,1,1,0,6,84,0,1,9,92780,0
1341,1,2,1,0,3,221,0,1,2,91754,0
15275,1,2,1,0,4,162,0,3,8,95670,1
33715,2,-1,1,0,4,200,0,1,7,93101,0
30692,2,1,1,0,4,112,0,3,7,92833,0
59173,2,1,1,0,8,203,0,1,6,94040,0
47128,2,2,1,0,5,82,0,1,3,91601,0
12644,1,3,1,0,5,134,0,1,4,95350,0
34279,2,2,1,0,4,200,0,1,7,95819,0
47274,1,2,1,0,2,145,0,1,6,93030,1
6575,2,1,1,0,7,95,0,1,8,94949,0
39606,1,2,1,0,6,289,0,1,8,94804,1
41870,2,2,1,6,0,91,0,1,4,97502,0
36717,1,1,1,0,3,161,0,1,4,90048,0
6370,2,2,1,0,2,110,0,2,7,92102,1
1508,1,1,1,0,2,200,0,3,4,94122,0
13390,2,2,1,0,4,136,0,1,8,95307,0
46847,1,3,1,0,6,123,0,2,4,92867,0
59181,1,2,1,0,3,154,0,1,10,91001,0
13012,1,1,1,0,5,181,0,1,4,90018,0
43081,2,2,1,6,3,108,8,5,8,97005,0
4460,2,3,1,0,5,150,0,5,4,95112,1
46525,1,2,2,5,4,200,0,3,6,97222,0
5061,2,2,1,0,3,135,0,1,8,90025,0
50458,2,1,1,0,4,84,0,1,9,94089,0
54675,1,2,3,5,4,136,6,5,2,99037,0
32928,1,1,3,0,2,363,0,1,3,94086,0
21155,2,1,2,7,3,140,8,1,7,98144,0
42282,2,2,1,7,5,203,7,1,8,98119,0
47551,2,2,1,6,0,404,0,1,8,95060,0
41096,1,2,1,0,3,287,0,1,4,94560,0
51225,2,2,1,0,3,74,0,1,7,94702,1
41868,2,2,1,0,2,272,0,1,7,92840,0
27395,2,2,2,7,5,68,0,2,5,98516,0
37508,2,2,1,0,2,92,0,1,7,94043,0
19775,2,2,1,6,0,467,0,1,8,90025,0
52290,2,1,1,0,4,86,0,1,7,94129,1
27031,1,3,1,0,6,119,0,1,5,94703,0
54586,2,2,1,6,3,98,8,1,7,98144,0
59323,2,2,1,0,5,170,0,3,8,92677,0
55159,2,1,1,0,4,118,0,1,8,95821,0
12507,2,1,1,0,5,74,0,3,9,93312,1
11583,1,2,3,2,2,256,0,3,8,97739,0
3658,1,2,1,4,3,139,7,4,7,97214,0
45742,2,2,1,0,5,116,0,1,3,91205,0
41615,2,1,2,7,8,133,0,5,3,97006,0
38103,2,-1,2,0,6,200,0,1,6,98155,0
41534,2,1,1,0,3,98,0,3,8,95131,1
13006,2,2,1,0,3,192,0,1,4,90620,0
9865,2,2,1,0,3,126,0,1,7,94107,1
32905,2,1,1,0,3,139,0,1,2,95133,0
17996,2,1,1,0,6,200,0,1,4,92104,0
1814,1,2,1,0,5,79,0,1,8,94602,0
33506,2,2,1,0,4,128,0,1,7,92024,1
12,2,-1,1,0,9,200,0,1,5,92114,0
7422,2,2,1,6,0,602,0,1,4,91325,0
19529,2,1,1,0,5,86,0,1,7,94920,0
22788,1,3,3,0,3,123,0,1,7,94535,1
55437,2,2,1,0,6,64,0,1,3,95110,0
5280,1,2,1,2,3,160,0,1,8,98597,0
46619,2,2,1,0,5,201,0,1,2,91504,0
9426,1,-1,1,0,2,200,0,1,3,92021,0
27169,2,2,1,0,2,278,0,1,6,95122,0
17254,2,1,1,0,5,96,0,5,2,91504,1
12703,2,3,1,0,6,130,0,1,4,92801,1
54596,2,2,1,2,3,390,3,1,7,98056,0
44342,2,2,1,0,3,72,0,1,9,95367,0
31200,2,2,1,0,3,141,0,3,7,92707,0
10054,2,2,1,7,5,164,6,1,9,98109,0
10081,2,2,1,0,2,377,0,1,4,91343,0
49020,2,2,1,0,4,69,0,1,8,95054,0
19994,2,2,1,0,2,200,0,1,7,94118,0
54520,2,1,1,0,3,95,0,1,4,94587,1
750,1,1,1,0,3,105,0,1,2,94519,0
55487,2,2,1,0,4,123,0,1,4,94129,1
21398,1,2,1,0,2,365,0,1,8,95610,0
45965,1,2,2,7,4,91,0,5,8,97035,1
53275,2,3,1,0,6,128,0,1,7,92322,0
34725,2,2,1,6,0,542,0,1,4,91602,0
9368,1,1,2,6,4,140,8,1,7,98105,0
12591,2,2,1,0,3,77,0,1,2,94533,0
12332,1,2,1,0,2,91,0,1,6,95351,1
3972,2,2,1,0,2,285,0,2,4,92037,1
32906,1,3,1,0,5,162,0,1,2,90250,0
31632,2,2,1,0,3,157,0,1,10,94608,0
27234,1,1,2,7,3,200,0,1,4,98074,0
32922,2,1,3,0,4,93,0,1,8,95616,1
22923,1,1,1,0,7,78,0,1,3,92630,0
37679,2,2,1,6,0,406,0,1,4,90701,0
41789,2,1,1,0,4,313,0,1,8,91320,0
31030,1,2,1,0,5,140,0,1,9,93561,0
31319,1,1,1,0,4,200,0,1,3,91362,0
20714,1,3,2,6,4,169,5,5,9,97015,0
48136,2,2,1,6,3,136,6,1,8,98102,1
40144,1,2,1,2,5,193,4,1,8,97322,0
19487,1,2,1,4,6,196,4,4,1,97206,1
14194,2,2,2,6,3,157,0,3,9,98072,1
26448,2,1,2,7,7,78,8,4,4,97213,0
19989,2,-1,1,0,2,200,0,1,8,95123,0
53128,2,2,1,0,3,96,0,3,4,91602,1
15894,2,2,1,0,3,366,0,1,8,94086,0
2998,2,1,1,0,4,75,0,2,9,92880,1
33110,2,2,1,0,3,196,0,1,4,92869,0
28787,2,2,1,0,3,111,0,5,7,94703,0
15172,1,-1,1,0,4,200,0,1,8,92831,0
55876,2,2,1,6,6,93,0,4,8,97219,0
31850,2,2,1,4,3,105,7,3,8,97401,1
57830,1,2,1,2,2,302,0,5,8,98034,1
3246,1,2,1,4,3,181,5,1,7,99203,0
28489,2,2,1,0,5,212,0,1,4,90017,0
9345,2,2,1,0,4,193,0,1,7,94014,0
53732,2,2,1,0,3,480,0,1,4,94122,0
26386,2,1,1,0,5,138,0,1,3,95765,0
39049,2,1,1,0,3,148,0,1,8,95691,0
59021,2,2,1,0,2,101,0,1,8,91911,0
6304,2,2,1,0,2,171,0,1,9,94158,0
44407,1,2,1,0,4,162,0,1,7,94105,1
6080,2,3,1,7,5,135,5,1,9,98059,0
45455,1,2,1,0,3,206,0,1,3,90041,1
50943,1,1,2,7,5,200,0,5,7,97213,0
50134,2,1,1,0,3,165,0,1,4,91604,0
28593,2,2,1,3,3,223,6,1,7,98102,1
56747,1,1,1,0,5,118,0,2,4,95118,1
49211,2,2,1,7,3,194,6,1,9,98121,0
26407,2,2,1,0,2,144,0,1,3,92057,0
46650,2,2,1,6,0,34,0,1,8,94123,0
16911,2,2,1,0,3,163,0,1,4,95134,0
29562,2,2,1,0,6,89,0,1,3,95621,0
38071,2,-1,1,0,3,200,0,1,7,94070,0
24018,2,2,1,6,0,453,0,1,8,94709,0
27624,2,2,1,0,6,92,0,1,5,91606,1
55035,2,1,2,6,4,71,8,4,7,97035,1
974,2,2,1,6,0,34,0,1,8,94306,0
19172,2,-1,3,0,0,200,0,1,4,92127,0
21970,1,2,1,0,2,186,0,1,7,95820,1
7907,2,1,1,0,6,82,0,1,3,90019,0
49911,1,2,1,0,6,200,0,1,8,91364,0
30551,2,2,1,6,6,108,8,5,5,98101,0
6622,2,2,1,0,2,338,0,3,4,92555,1
22311,2,2,2,2,3,150,5,1,4,97005,0
59589,2,1,1,0,4,117,0,1,8,91977,0
36427,2,2,1,0,2,251,0,1,8,90069,0
41001,2,2,1,0,2,257,0,1,7,94014,0
18020,2,2,1,0,2,353,0,5,8,91786,1
42604,1,1,1,0,3,101,0,1,3,92507,0
4534,2,2,1,0,3,252,0,1,5,90405,0
54108,2,2,1,0,3,163,0,1,10,92008,1
18417,2,2,1,6,0,537,0,1,8,94534,0
14066,2,2,1,0,3,123,0,1,2,90002,1
15444,2,3,1,0,5,140,0,1,3,90813,0
44615,1,2,1,0,4,119,0,1,3,95621,1
40553,2,1,1,0,3,298,0,1,4,92804,0
32483,1,1,1,0,3,123,0,1,9,94158,0
9005,2,2,1,0,2,243,0,3,3,94122,0
41147,2,2,3,2,4,148,4,1,9,98248,0
48345,2,2,3,0,6,153,0,1,8,94546,1
55628,1,2,1,0,3,142,0,1,3,93550,0
48129,2,2,1,0,3,152,0,1,7,94134,0
53643,2,1,1,0,8,75,0,1,3,92071,0
32797,2,2,1,0,5,131,0,1,7,93225,1
42640,1,3,1,3,6,132,6,1,9,98201,0
43321,1,3,1,0,3,171,0,1,3,95127,0
762,2,2,1,0,3,168,0,1,8,95008,1
36852,1,2,1,0,4,124,0,1,2,95129,0
34687,1,1,1,0,3,143,0,2,7,92508,0
49405,2,2,1,0,3,114,0,5,7,90035,0
58684,1,2,1,3,3,232,4,3,3,97024,1
6544,2,2,1,0,2,88,0,1,4,95616,0
29440,2,2,1,0,6,128,0,1,8,92056,0
21713,2,2,1,0,3,172,0,1,5,95864,1
48571,2,1,1,6,3,90,7,1,9,98027,0
51848,2,1,1,0,4,157,0,1,4,90230,0
9646,2,1,1,0,4,102,0,1,7,94610,1
43878,1,3,1,0,3,130,0,5,6,94110,0
9891,2,1,1,0,4,196,0,1,9,90046,0
5946,2,1,1,0,3,251,0,1,7,90034,0
6536,2,2,1,7,3,144,0,2,4,98373,1
58926,2,1,2,2,3,162,0,2,6,98944,0
58268,2,2,1,0,5,63,0,1,3,94608,0
41721,2,2,3,0,5,111,0,1,3,94123,0
28572,2,1,1,0,6,81,0,5,1,94595,1
33990,1,1,2,6,5,94,7,1,8,97060,0
23292,1,3,1,0,8,152,0,1,3,90630,0
1609,2,1,1,0,3,143,0,1,10,94709,0
20899,2,2,1,0,5,200,0,1,8,90404,0
51495,2,-1,1,0,6,200,0,1,3,97301,0
59796,2,1,1,0,3,110,0,1,8,94601,1
46708,2,2,1,0,2,149,0,1,9,95614,0
14531,2,2,1,6,0,44,0,1,8,97210,0
5631,1,2,1,4,2,487,4,1,3,98108,0
55089,2,2,3,6,4,62,0,2,8,94105,1
8174,2,1,1,0,5,200,0,1,7,90027,0
27373,2,2,1,0,3,212,0,1,8,90028,1
26441,2,-1,1,0,2,200,0,1,3,98003,0
21043,1,1,2,6,6,138,8,1,8,98275,0
40835,1,1,2,4,5,102,8,1,9,99208,0
49626,2,1,1,0,4,129,0,1,8,95677,0
58339,1,3,1,7,4,170,7,5,9,98107,0
56920,1,2,1,0,2,227,0,1,3,91335,0
51977,2,1,1,0,5,100,0,1,3,95205,0
9702,2,1,1,0,5,135,0,1,4,90810,0
56262,1,1,1,6,3,132,8,1,4,98370,1
58169,2,3,1,0,6,154,0,1,5,91335,0
23982,2,2,1,7,2,139,7,3,7,97219,0
35094,2,-1,3,0,0,200,0,1,8,94707,0
57941,2,1,1,0,5,120,0,1,4,95008,0
12224,2,-1,1,0,5,200,0,1,3,91780,0
32669,2,1,1,0,2,167,0,5,10,91303,1
52259,2,1,3,0,3,114,0,1,7,94002,1
11146,1,3,1,0,8,75,0,5,8,90631,0
9948,2,1,1,0,3,78,0,1,9,95126,0
45472,2,2,3,0,2,153,0,1,3,93308,1
5953,2,2,1,0,2,207,0,1,9,94121,1
41636,1,2,1,0,5,107,0,2,7,94533,1
59690,2,1,1,0,6,174,0,1,7,91770,0
4179,1,2,1,0,3,163,0,1,3,90069,0
55426,2,1,1,0,4,251,0,2,8,94105,1
23370,2,1,2,6,3,72,8,5,7,98942,0
52786,1,3,1,0,3,417,0,1,2,91505,1
55048,2,2,1,0,3,430,0,1,8,94123,0
20037,2,3,1,0,6,200,0,1,6,95336,0
14086,2,2,1,0,3,308,0,1,8,91405,0
53995,2,1,1,0,4,99,0,1,8,90036,0
50373,1,1,2,6,0,83,0,1,8,97232,0
47282,2,2,1,6,0,453,0,1,2,94595,0
10238,1,2,1,0,3,78,0,1,3,92027,0
19545,1,3,1,0,7,200,0,1,8,92123,0
47147,1,1,1,0,6,98,0,1,5,92313,0
33634,2,2,1,0,4,200,0,1,3,91423,0
58566,1,2,1,0,2,145,0,1,9,92648,0
27478,2,2,1,0,3,106,0,1,8,94122,0
17301,2,2,1,0,3,138,0,1,9,92108,0
45242,2,2,1,0,2,105,0,1,9,95762,0
11250,1,2,3,6,3,203,0,2,7,97236,0
49906,2,2,1,0,2,295,0,1,8,91325,0
38476,2,2,1,6,0,539,0,1,4,94115,0
14558,1,2,1,0,2,257,0,1,3,90041,0
45276,2,1,1,0,2,200,0,1,2,94533,0
18179,2,1,1,0,4,134,0,1,8,95758,1
45296,1,1,3,0,0,253,0,1,9,90027,0
36573,2,2,1,0,3,178,0,1,3,94704,0
57683,1,2,1,0,2,505,0,1,7,90025,0
26718,2,1,1,0,4,124,0,5,9,90232,1
17704,1,2,1,0,3,153,0,1,7,94115,0
33160,1,3,1,4,7,236,5,1,9,98445,0
17185,2,2,1,0,3,200,0,1,6,92840,0
34349,2,2,1,6,3,123,0,1,8,95070,0
42773,2,2,1,0,3,148,0,1,7,90019,0
47156,2,1,1,0,4,98,0,1,8,94804,0
27882,2,2,1,6,0,287,0,1,8,95124,0
30174,2,2,1,0,4,143,0,1,9,93555,0
15593,1,2,1,3,2,355,0,3,4,97128,1
43976,2,2,1,0,3,239,0,3,2,95134,0
19073,2,2,1,0,3,225,0,1,7,90024,0
4212,2,2,1,0,4,190,0,1,3,94541,0
57141,2,2,1,0,3,98,0,1,9,90026,0
788,2,1,1,0,6,132,0,2,6,92019,0
46663,1,2,1,0,3,199,0,1,8,94611,0
25487,2,2,1,0,4,192,0,3,8,94609,1
50117,1,1,1,5,5,100,5,1,6,98087,0
55134,2,2,2,3,0,131,0,5,8,98122,0
46706,1,2,1,0,2,193,0,1,6,91331,0
10449,2,1,1,0,7,125,0,1,8,95051,1
40308,2,2,1,0,2,117,0,1,9,95945,0
36198,1,2,1,0,2,413,0,1,7,91505,0
46164,1,2,1,0,3,104,0,1,2,94703,1
3660,2,1,1,0,4,113,0,1,7,93063,0
44137,1,2,1,6,0,172,0,3,8,97217,0
50634,2,1,1,0,4,169,0,5,8,95252,0
47530,1,2,1,4,3,279,6,2,8,98144,1
31220,1,2,1,0,3,84,0,1,8,94609,1
23213,2,1,1,0,4,200,0,1,8,95624,0
50113,2,2,1,0,3,123,0,1,7,94703,0
42383,1,2,1,0,3,176,0,1,8,90029,1
33865,2,2,1,0,3,134,0,1,4,94117,1
49449,2,2,1,0,3,131,0,1,7,92651,0
49296,2,2,1,6,3,177,7,5,1,98109,1
10615,1,2,1,0,2,348,0,1,9,92606,0
27876,2,-1,3,0,0,200,0,1,4,94505,0
19695,2,-1,1,0,4,200,0,1,8,98208,0
43709,2,2,1,0,2,457,0,1,7,91303,0
29392,2,1,1,0,4,79,0,1,5,95132,0
37052,2,2,3,0,3,153,0,1,7,94110,1
47514,2,3,1,0,5,210,0,1,9,90046,0
25599,2,2,1,0,3,165,0,1,7,90036,0
13640,2,2,1,2,3,184,4,1,4,98032,0
51211,1,1,1,0,4,200,0,1,8,95602,0
43527,2,2,1,0,2,434,0,1,6,91701,0
56143,2,2,1,0,4,186,0,5,4,90035,0
35337,1,2,1,0,2,367,0,1,7,90005,0
4109,2,1,2,6,3,138,8,1,5,98021,0
32379,1,2,1,0,2,164,0,1,6,95687,0
59319,1,2,1,0,4,223,0,1,7,92101,0
7254,2,1,1,0,5,197,0,1,8,92104,0
9127,2,3,1,0,5,135,0,1,4,95993,0
43908,1,1,1,0,4,200,0,1,8,94303,0
40312,2,1,1,0,4,89,0,3,4,90503,0
8852,2,1,1,4,4,74,6,1,7,98087,0
33910,2,2,1,0,3,108,0,3,4,91602,1
58682,2,2,1,0,3,331,0,3,6,92557,1
14252,2,2,1,0,4,82,0,1,7,94117,0
10812,1,1,1,6,0,93,0,5,8,97213,0
21587,1,2,2,6,6,196,4,1,8,98125,0
49046,2,2,1,6,2,343,0,3,9,97266,0
14670,1,2,1,0,3,97,0,1,3,92240,0
9464,1,2,1,0,3,194,0,1,10,90028,1
58352,2,1,1,0,6,102,0,3,6,90278,1
30467,2,2,1,0,2,327,0,2,8,90032,1
13231,1,1,1,0,5,80,0,1,3,92411,0
57565,2,2,1,6,0,255,0,1,4,93638,0
6034,2,2,1,0,3,82,0,1,7,94080,0
30843,1,2,1,0,2,92,0,1,8,92104,0
32186,2,2,1,0,3,117,0,1,5,94085,0
28485,1,2,1,0,3,196,0,1,2,96001,0
16404,2,1,2,6,7,94,5,1,3,98349,0
10534,2,2,1,0,6,94,0,1,8,94024,0
18186,2,2,1,0,2,353,0,1,2,91776,0
33206,2,-1,1,0,7,200,0,1,8,90034,0
15514,2,2,1,0,5,130,0,1,4,94118,0
11655,2,2,1,0,2,219,0,1,3,95667,0
27121,1,2,1,0,3,86,0,2,8,95358,0
21179,2,1,1,2,3,183,5,2,9,98433,0
43960,2,1,1,0,4,193,0,1,9,90066,0
8906,2,2,1,0,3,200,0,1,9,95136,0
26873,2,2,2,4,3,116,0,1,5,98072,0
28934,2,2,1,0,3,165,0,2,6,91105,1
12884,2,1,1,0,4,54,0,3,3,95340,0
52481,2,2,1,7,3,155,7,3,5,98103,1
17503,1,2,1,7,3,101,8,5,4,97214,0
12838,1,2,1,0,3,166,0,1,7,94109,1
13258,2,1,1,0,4,94,0,1,8,91601,1
